horizon,policy,granularity,period,n_train,n_test,mae,rmse,r2
2,monthly_expanding,month,2017-07,882,31,0.8146015097543206,1.014648158063049,0.051264877774717
2,monthly_expanding,month,2017-08,913,31,0.7612646176207926,0.9274253867257849,-0.3405774625736744
2,monthly_expanding,month,2017-09,944,30,0.9457684108415911,1.1647420994012978,0.02610554259348885
2,monthly_expanding,month,2017-10,974,31,0.7312448077284832,0.9139596261840847,-0.16205071302991336
2,monthly_expanding,month,2017-11,1005,30,0.8755113885042575,1.1731505500228887,-0.08372470752878969
2,monthly_expanding,month,2017-12,1035,31,1.196693547152502,1.6577054462744816,-0.2506586851730781
2,monthly_expanding,month,2018-01,1066,31,0.5452384442068865,0.7734682345983656,-0.14284824602500046
2,monthly_expanding,month,2018-02,1097,28,0.7524017919313625,0.9693753275252135,0.5540029275947683
2,monthly_expanding,month,2018-03,1125,31,0.5848603460258736,0.6845339102830046,-0.7175672973856682
2,monthly_expanding,month,2018-04,1156,30,0.46963007917008426,0.663952500111639,0.07008172937057089
2,monthly_expanding,month,2018-05,1186,31,0.8472823570816247,1.0014825985336346,0.12536146392539105
2,monthly_expanding,month,2018-06,1217,30,0.6963024044529983,0.884531130082005,0.04253808866021125
2,monthly_expanding,month,2018-07,1247,31,0.5437259885685808,0.6928620012319415,0.1366578703611101
2,monthly_expanding,month,2018-08,1278,31,0.7582411360424754,0.9142803664304436,0.15022621599985275
2,monthly_expanding,month,2018-09,1309,30,0.8309185559549045,1.0511623169269848,-0.4609410963501406
2,monthly_expanding,month,2018-10,1339,31,0.785079219258023,0.9825977071861033,-0.07312324750163013
2,monthly_expanding,month,2018-11,1370,30,1.1004019112844996,1.3598371851426707,-0.10053593951043016
2,monthly_expanding,month,2018-12,1400,31,0.43808141073564283,0.6335472879521918,0.6080634636697426
2,monthly_expanding,month,2019-01,1431,31,0.639430797336119,0.8251048375295751,-0.0790455059886419
2,monthly_expanding,month,2019-02,1462,28,0.3425370418713914,0.45270481608980717,-0.2250248093973033
2,monthly_expanding,month,2019-03,1490,31,0.48751810244461874,0.5844973571637915,0.4837678680607407
2,monthly_expanding,month,2019-04,1521,30,0.7305910144705267,0.9429415279108208,-0.15165122336175219
2,monthly_expanding,month,2019-05,1551,31,1.1121294721292556,1.344761661784889,-0.27272637342229356
2,monthly_expanding,month,2019-06,1582,30,0.6199658582488996,0.7959039352426553,-0.463752000619452
2,monthly_expanding,month,2019-07,1612,31,0.794667553836282,0.9811998778245686,0.2986720748370447
2,monthly_expanding,month,2019-08,1643,31,0.7402523651844326,0.9126079531757936,0.19100410533494794
2,monthly_expanding,month,2019-09,1674,30,0.8569720195421281,1.0286373914281337,-0.11585919398608757
2,monthly_expanding,month,2019-10,1704,31,0.5677591544263949,0.7026500488132732,0.013510220092105674
2,monthly_expanding,month,2019-11,1735,30,0.7382223995615127,1.0887931275298381,0.023866728483192046
2,monthly_expanding,month,2019-12,1765,31,0.7910581717125639,0.9689984785671149,0.37232106216124783
2,monthly_expanding,month,2020-01,1796,31,0.6704760398941094,0.7935001599481297,-0.16524119201208776
2,monthly_expanding,month,2020-02,1827,29,0.6143039645360336,0.7899321549062588,-0.2931935748334771
2,monthly_expanding,month,2020-03,1856,31,0.3484404916488895,0.42325806950703987,0.277607229522843
2,monthly_expanding,month,2020-04,1887,30,0.8352501969531482,0.9695509674441054,-0.16301849035607208
2,monthly_expanding,month,2020-05,1917,31,0.9751657282769508,1.1238964378350422,0.19551950555892184
2,monthly_expanding,month,2020-06,1948,30,1.0579914972691937,1.2811467449777267,-0.25297150365603693
2,monthly_expanding,month,2020-07,1978,31,0.7873012405302716,0.9865109969388766,0.013387985373373712
2,monthly_expanding,month,2020-08,2009,31,0.9436974983948202,1.1162133082146197,0.17991479869628957
2,monthly_expanding,month,2020-09,2040,30,0.6449805037860369,0.8034291231223122,0.22003581938003058
2,monthly_expanding,month,2020-10,2070,31,0.7189866383750825,0.8668422164992875,0.001920903107827665
2,monthly_expanding,month,2020-11,2101,30,0.6388170908093177,0.766076920589359,-0.015958113127213736
2,monthly_expanding,month,2020-12,2131,31,0.5869509021296218,0.7089691241919154,0.3349199103455819
2,monthly_expanding,month,2021-01,2162,31,0.7622404523896706,1.042650578988103,0.20131909782462432
2,monthly_expanding,month,2021-02,2193,28,0.6824574329395128,0.837046699335862,0.31139463380759447
2,monthly_expanding,month,2021-03,2221,31,0.5867753979350451,0.6791958009249545,0.23096838377281892
2,monthly_expanding,month,2021-04,2252,30,0.8488241200378551,0.9758804610591751,-0.3859200679926278
2,monthly_expanding,month,2021-05,2282,31,1.0654673718209708,1.2957193429660325,0.3074296189377532
2,monthly_expanding,month,2021-06,2313,30,0.9917127949315964,1.1213775873432508,-0.04172358875212212
2,monthly_expanding,month,2021-07,2343,31,0.9035873819735635,1.0784868817418383,-0.1320583056976583
2,monthly_expanding,month,2021-08,2374,31,0.7267065190424318,0.866858016011148,0.17667706083024204
2,monthly_expanding,month,2021-09,2405,30,0.5677733547324563,0.7449084533764766,-0.280643510925636
2,monthly_expanding,month,2021-10,2435,31,0.715884132630722,0.8657632924625249,-0.18832285454517783
2,monthly_expanding,month,2021-11,2466,30,0.6122455884688992,0.7570127405435719,0.43645561083165585
2,monthly_expanding,month,2021-12,2496,31,0.6783558008209692,0.9101766636293138,-0.023255338183837848
2,monthly_expanding,month,2022-01,2527,31,0.49082463653724223,0.601605342832437,0.02578634818195724
2,monthly_expanding,month,2022-02,2558,28,0.6037635672774158,0.7655307531957111,-0.31833597292846805
2,monthly_expanding,month,2022-03,2586,31,0.7802588171299087,0.9324276170757311,-0.44268023604515494
2,monthly_expanding,month,2022-04,2617,30,0.8860552138595637,1.2794092047822767,-0.05086641744605935
2,monthly_expanding,month,2022-05,2647,31,1.0608350816112966,1.2374375892304375,-0.09177125440561196
2,monthly_expanding,month,2022-06,2678,30,0.937234614252039,1.1510451470747087,-0.041328138001217596
2,monthly_expanding,month,2022-07,2708,31,0.8372741096073827,1.0371269117741249,0.013322730983721387
2,monthly_expanding,month,2022-08,2739,31,0.7612548071894015,0.9258592754625805,-0.08446854669394055
2,monthly_expanding,month,2022-09,2770,30,0.6647535742164237,0.8985006746957841,-0.04236932770845381
2,monthly_expanding,month,2022-10,2800,31,0.855491259343996,1.0181995363875653,-0.2899062823477534
2,monthly_expanding,month,2022-11,2831,30,0.799846905457265,0.9840557876029391,0.15228315244447777
2,monthly_expanding,month,2022-12,2861,31,0.7645063399380804,0.945014022706795,0.1224718870234236
2,monthly_expanding,month,2023-01,2892,31,0.87180257901111,1.050730093554419,-0.0234170097910138
2,monthly_expanding,month,2023-02,2923,28,0.5771622758364192,0.7566379597002496,-0.3666254167236118
2,monthly_expanding,month,2023-03,2951,31,0.5200595012738138,0.6512603039396107,0.6313994174972859
2,monthly_expanding,month,2023-04,2982,30,0.6505192576058489,0.7648744142287688,-0.36757378402540763
2,monthly_expanding,month,2023-05,3012,31,0.9604493755282292,1.2224531941474623,0.18178732026461009
2,monthly_expanding,month,2023-06,3043,30,0.8737448014962421,1.0595587854844295,0.0691776636288538
2,monthly_expanding,month,2023-07,3073,31,0.6594055524222905,0.8351415476609849,0.2061911864026823
2,monthly_expanding,month,2023-08,3104,31,0.7696893839569603,0.8962494263255256,-0.007012857252490345
2,monthly_expanding,month,2023-09,3135,30,0.5811462207726553,0.7482503422797724,0.0036959877222076942
2,monthly_expanding,month,2023-10,3165,31,0.5977548622821938,0.7472008514575367,-0.267864873185246
2,monthly_expanding,month,2023-11,3196,30,0.7569982923701938,0.931326387070059,-0.5852004372579394
2,monthly_expanding,month,2023-12,3226,31,0.7163793536098623,0.8545938551899853,-0.18080649028007412
2,monthly_expanding,month,2024-01,3257,31,0.6035353800543318,0.7061000865141166,-0.4784399414354743
2,monthly_expanding,month,2024-02,3288,29,0.6378291794871122,0.8334243003714336,-0.5273630973229215
2,monthly_expanding,month,2024-03,3317,31,0.4007936087510624,0.5265015774498764,0.22470035353324502
2,monthly_expanding,month,2024-04,3348,30,0.61812755098177,0.8492675397278115,-0.4054992283897303
2,monthly_expanding,month,2024-05,3378,31,0.8455824935707905,1.1427112658682272,0.01226089804034669
2,monthly_expanding,month,2024-06,3409,30,1.0849745459738966,1.3276429990486365,-0.029303170645514465
2,monthly_expanding,month,2024-07,3439,31,0.7571581748178748,0.8716174133957209,0.2923721522509587
2,monthly_expanding,month,2024-08,3470,31,0.9113254401057569,1.054770112697127,0.25274959741946046
2,monthly_expanding,month,2024-09,3501,30,0.8250059544346353,1.016691024103387,0.28087614529188365
2,monthly_expanding,month,2024-10,3531,31,0.8430920833638892,1.035204902481744,-0.2360236098265358
2,monthly_expanding,month,2024-11,3562,30,0.7168773073837038,0.8261749666165777,-0.060597309986901715
2,monthly_expanding,month,2024-12,3592,31,0.7833057785397767,1.0042647271614773,-0.20026536739827638
2,monthly_expanding,month,2025-01,3623,31,0.8813271454166273,1.1199705616496871,-0.22146508183774882
2,monthly_expanding,month,2025-02,3654,28,0.5973376861180891,0.7197125305799815,0.21596045387232365
2,monthly_expanding,month,2025-03,3682,31,0.6378964482801328,0.7810349194171248,-0.23483367544404654
2,monthly_expanding,month,2025-04,3713,30,0.6039834207577254,0.7014368309645802,-0.5193421343292859
2,monthly_expanding,month,2025-05,3743,31,0.7433380694446623,0.936026829755436,0.29152794991151953
2,monthly_expanding,month,2025-06,3774,30,0.882938113556643,1.051906992892151,-0.47575982798990424
2,monthly_expanding,month,2025-07,3804,31,1.0143598988396703,1.1335958970746793,-0.19477855186516013
2,monthly_expanding,month,2025-08,3835,31,0.8782678250455151,1.084373362236443,0.3190104433229818
2,monthly_expanding,month,2025-09,3866,30,0.8607990734825973,1.0741434934855378,-0.3391872841598973
2,monthly_expanding,month,2025-10,3896,31,0.6694562508292797,0.8265016606457718,-0.01767882095194251
2,monthly_expanding,month,2025-11,3927,14,0.5882442243902314,0.8271112141833007,-0.25302439288892287
2,monthly_rolling_12m,month,2016-01,335,31,0.8340437548523844,0.9988050518600387,-1.0912326190731845
2,monthly_rolling_12m,month,2016-02,365,29,0.7104299978394648,1.1074216983425478,-0.04907536048199668
2,monthly_rolling_12m,month,2016-03,366,31,0.34227887073555174,0.42898233903858535,0.23408904648790774
2,monthly_rolling_12m,month,2016-04,366,30,1.1501728520335097,1.2468560098728827,-1.1951097698820439
2,monthly_rolling_12m,month,2016-05,366,31,1.0720633562015338,1.2555146794836711,0.35024974346388704
2,monthly_rolling_12m,month,2016-06,366,30,0.8693697311285876,1.0879230829996382,0.2827774231947928
2,monthly_rolling_12m,month,2016-07,366,31,0.5890111772520532,0.7485921692761851,-0.027464068190677482
2,monthly_rolling_12m,month,2016-08,366,31,0.5117192950459379,0.6214872636053725,0.1560958337359728
2,monthly_rolling_12m,month,2016-09,366,30,0.839440456441324,1.038843267004612,-0.3351053623565041
2,monthly_rolling_12m,month,2016-10,366,31,0.922934958782526,1.1109456551728243,-1.3248910911208807
2,monthly_rolling_12m,month,2016-11,366,30,0.9441035989524054,1.0545631978300969,0.25117036054206054
2,monthly_rolling_12m,month,2016-12,366,31,0.9682616553306267,1.2796268114292249,-0.6646402520299513
2,monthly_rolling_12m,month,2017-01,366,31,0.6679328774665341,0.8623174448297594,-0.09879649415240332
2,monthly_rolling_12m,month,2017-02,366,28,0.6091854994016641,0.8042729452694237,-0.14728479258422622
2,monthly_rolling_12m,month,2017-03,365,31,0.634682043629701,0.8959853814255645,0.12603824299011035
2,monthly_rolling_12m,month,2017-04,365,30,0.955764372287501,1.1522348534608973,-0.6416578165515558
2,monthly_rolling_12m,month,2017-05,365,31,0.8425697166060926,1.0647995625160092,-0.567154707748535
2,monthly_rolling_12m,month,2017-06,365,30,0.8341367820206794,0.9680639609537586,0.05156580052881243
2,monthly_rolling_12m,month,2017-07,365,31,0.8129580102604121,1.0250655281093486,0.0316835860663468
2,monthly_rolling_12m,month,2017-08,365,31,0.7430402356335656,0.9139387120162947,-0.301871443313837
2,monthly_rolling_12m,month,2017-09,365,30,0.9668624403188039,1.169749766232518,0.017713259226022182
2,monthly_rolling_12m,month,2017-10,365,31,0.7886031754431869,0.9619896833554737,-0.28739520700340515
2,monthly_rolling_12m,month,2017-11,365,30,0.8606873712879821,1.1878527173271316,-0.11105784126767793
2,monthly_rolling_12m,month,2017-12,365,31,1.216386416248143,1.6649183792333757,-0.2615659823343315
2,monthly_rolling_12m,month,2018-01,365,31,0.5492164859456206,0.7633858103589393,-0.11324759975855203
2,monthly_rolling_12m,month,2018-02,365,28,0.9299057816606789,1.123196387825432,0.4012307617630685
2,monthly_rolling_12m,month,2018-03,365,31,0.46553449331147795,0.5584709411524739,-0.1432073011647439
2,monthly_rolling_12m,month,2018-04,365,30,0.5583472309191867,0.6930156451695421,-0.013110549642049829
2,monthly_rolling_12m,month,2018-05,365,31,0.7986043123044635,1.0007343617157185,0.12666791154941726
2,monthly_rolling_12m,month,2018-06,365,30,0.7265969952179749,0.8767480609739159,0.05931354538865241
2,monthly_rolling_12m,month,2018-07,365,31,0.5388201268366571,0.6687357827781087,0.19573610893722548
2,monthly_rolling_12m,month,2018-08,365,31,0.7670107469774832,0.9232319123095499,0.1335048084094429
2,monthly_rolling_12m,month,2018-09,365,30,0.8176597065920971,1.0172677106263235,-0.3682443338004524
2,monthly_rolling_12m,month,2018-10,365,31,1.0550770745803872,1.240126871997702,-0.7093474439215193
2,monthly_rolling_12m,month,2018-11,365,30,1.2782618929690608,1.4716671731045592,-0.28899018096309903
2,monthly_rolling_12m,month,2018-12,365,31,0.8320661235787451,0.9644182395674854,0.09178533803564404
2,monthly_rolling_12m,month,2019-01,365,31,0.9649782344315706,1.187603516133163,-1.2354473366903793
2,monthly_rolling_12m,month,2019-02,365,28,0.4485547332825636,0.5484045542629061,-0.7976981032849686
2,monthly_rolling_12m,month,2019-03,365,31,0.7793641102562736,0.8561614109874233,-0.10762111946772035
2,monthly_rolling_12m,month,2019-04,365,30,0.9812091829506169,1.1155648669479477,-0.6119111680675429
2,monthly_rolling_12m,month,2019-05,365,31,1.078672798781109,1.301895127581174,-0.192879042384279
2,monthly_rolling_12m,month,2019-06,365,30,0.7376747243691367,0.9009206426799321,-0.8755095226222489
2,monthly_rolling_12m,month,2019-07,365,31,0.847520068147929,1.099391838534526,0.11953686233872352
2,monthly_rolling_12m,month,2019-08,365,31,0.7197312148371545,0.8832284843958706,0.2422534760770355
2,monthly_rolling_12m,month,2019-09,365,30,0.927402739590806,1.0686451972450106,-0.20434761935686718
2,monthly_rolling_12m,month,2019-10,365,31,0.6421849222503275,0.8035257805244255,-0.29007232711381237
2,monthly_rolling_12m,month,2019-11,365,30,0.7778026024947352,1.1889485055072697,-0.16397717667100364
2,monthly_rolling_12m,month,2019-12,365,31,1.1166800400109294,1.3431104909492926,-0.20590986592260996
2,monthly_rolling_12m,month,2020-01,365,31,0.6604180241968953,0.7687073523535293,-0.09356313513603554
2,monthly_rolling_12m,month,2020-02,365,29,0.49372714498362524,0.6473015938896837,0.13164500676876045
2,monthly_rolling_12m,month,2020-03,366,31,0.34766143512258496,0.39044971471985523,0.38525767239195785
2,monthly_rolling_12m,month,2020-04,366,30,0.7786501398869382,0.947064925929376,-0.1096980871728983
2,monthly_rolling_12m,month,2020-05,366,31,1.3073226977621006,1.4771253457026872,-0.3896250346129686
2,monthly_rolling_12m,month,2020-06,366,30,0.9982627671079796,1.200484660440138,-0.10016207331619897
2,monthly_rolling_12m,month,2020-07,366,31,0.8308067603006025,1.0055507959198509,-0.025063020287380056
2,monthly_rolling_12m,month,2020-08,366,31,1.0360408639988796,1.1677825020390806,0.10238828977823788
2,monthly_rolling_12m,month,2020-09,366,30,0.7710750994674377,0.9810544645297302,-0.16296261765794418
2,monthly_rolling_12m,month,2020-10,366,31,0.8067563584449735,1.0040619804625799,-0.3390780686200836
2,monthly_rolling_12m,month,2020-11,366,30,0.7697953262381536,0.9068146520954786,-0.4235348476207257
2,monthly_rolling_12m,month,2020-12,366,31,0.6174788529234431,0.753752276125723,0.24824456613443224
2,monthly_rolling_12m,month,2021-01,366,31,1.206490883219376,1.5571112804919078,-0.7812916179545113
2,monthly_rolling_12m,month,2021-02,366,28,0.7304759333176011,0.8879851037737437,0.22503446752971878
2,monthly_rolling_12m,month,2021-03,365,31,0.5314492233208865,0.6316057273345299,0.33496220239997376
2,monthly_rolling_12m,month,2021-04,365,30,0.992678913981114,1.1267943319969254,-0.847711855569427
2,monthly_rolling_12m,month,2021-05,365,31,1.1826208957398436,1.4294604229851777,0.15708011077154616
2,monthly_rolling_12m,month,2021-06,365,30,1.0037760731045207,1.1553478734624438,-0.10579416412107046
2,monthly_rolling_12m,month,2021-07,365,31,1.0266457707440761,1.2739915618973776,-0.5796910756690199
2,monthly_rolling_12m,month,2021-08,365,31,0.7383078268795268,0.8423298961200492,0.22261043507512768
2,monthly_rolling_12m,month,2021-09,365,30,0.590293530488006,0.762746790145392,-0.3427130969570955
2,monthly_rolling_12m,month,2021-10,365,31,0.7237938480643369,0.8646709239929572,-0.18532603658057245
2,monthly_rolling_12m,month,2021-11,365,30,0.6696216651502644,0.8240361168695949,0.332249462183577
2,monthly_rolling_12m,month,2021-12,365,31,0.6824387545586004,0.9300989514786874,-0.06854037328041152
2,monthly_rolling_12m,month,2022-01,365,31,0.6820037572771005,0.8328778618868241,-0.8672113524204321
2,monthly_rolling_12m,month,2022-02,365,28,0.6259611361623084,0.7747842217124877,-0.350399766802292
2,monthly_rolling_12m,month,2022-03,365,31,0.7249793639230832,0.8760011050170009,-0.2733539325333385
2,monthly_rolling_12m,month,2022-04,365,30,0.9378641557879741,1.2137063845029874,0.05429465292927249
2,monthly_rolling_12m,month,2022-05,365,31,1.1460042012358065,1.3355627825746519,-0.271784897537396
2,monthly_rolling_12m,month,2022-06,365,30,1.0049659189895597,1.1433616060394207,-0.02747223881838079
2,monthly_rolling_12m,month,2022-07,365,31,0.9537440026114306,1.1475898333752028,-0.20804941684657585
2,monthly_rolling_12m,month,2022-08,365,31,0.7999096635285435,1.003708947959222,-0.2745080668980351
2,monthly_rolling_12m,month,2022-09,365,30,0.588207802631525,0.8142119856582513,0.14402754242138682
2,monthly_rolling_12m,month,2022-10,365,31,0.7871971550466155,0.9284499443617636,-0.07252977357923829
2,monthly_rolling_12m,month,2022-11,365,30,0.7801634421022322,0.9599086258694681,0.1933759563688493
2,monthly_rolling_12m,month,2022-12,365,31,0.7933715419659434,1.0157533411112687,-0.013820460970895176
2,monthly_rolling_12m,month,2023-01,365,31,0.9858133456661115,1.2402255181229769,-0.4258426948076337
2,monthly_rolling_12m,month,2023-02,365,28,0.6132193635155537,0.7217259358638405,-0.24342005290275792
2,monthly_rolling_12m,month,2023-03,365,31,0.8791360752889945,0.9928321710537646,0.143359733402027
2,monthly_rolling_12m,month,2023-04,365,30,1.4528230078522812,1.5866791250847487,-4.8850304703299505
2,monthly_rolling_12m,month,2023-05,365,31,1.0117992647253746,1.2626684620270983,0.12706804382287817
2,monthly_rolling_12m,month,2023-06,365,30,0.9907675545824467,1.1876821805255973,-0.16954561142362778
2,monthly_rolling_12m,month,2023-07,365,31,0.76959139657789,0.96711734320896,-0.0645206230395452
2,monthly_rolling_12m,month,2023-08,365,31,0.8369478250221851,0.956313240549315,-0.1465092732493014
2,monthly_rolling_12m,month,2023-09,365,30,0.6014064297553329,0.8011412968517021,-0.14213191982185935
2,monthly_rolling_12m,month,2023-10,365,31,0.5883955557156294,0.7305931987101174,-0.21213084631462675
2,monthly_rolling_12m,month,2023-11,365,30,0.9784534383584931,1.1639272265443898,-1.4758938568833053
2,monthly_rolling_12m,month,2023-12,365,31,1.0390423608366572,1.2536149450640441,-1.540899700021697
2,monthly_rolling_12m,month,2024-01,365,31,0.5323377386492991,0.6544541931662009,-0.27007587511004383
2,monthly_rolling_12m,month,2024-02,365,29,0.5984588065452954,0.755725161795735,-0.25584991231493603
2,monthly_rolling_12m,month,2024-03,366,31,0.4583786863949219,0.6009219812384884,-0.009965208561414585
2,monthly_rolling_12m,month,2024-04,366,30,0.9837606113677727,1.1861493518202335,-1.7417024062817017
2,monthly_rolling_12m,month,2024-05,366,31,0.9987825703910819,1.2931369360329459,-0.26490602708880484
2,monthly_rolling_12m,month,2024-06,366,30,0.9920229567056639,1.2558195604850424,0.07905185429165296
2,monthly_rolling_12m,month,2024-07,366,31,0.9015016819181834,1.0065777109623026,0.0562700492700966
2,monthly_rolling_12m,month,2024-08,366,31,0.8804293714225377,1.0398982400615768,0.2736729587738709
2,monthly_rolling_12m,month,2024-09,366,30,0.8351046048804703,1.0484125347831752,0.23530169769146647
2,monthly_rolling_12m,month,2024-10,366,31,0.9608691484826968,1.1761657528352258,-0.5955528191249366
2,monthly_rolling_12m,month,2024-11,366,30,0.5890652701084788,0.7348095585170442,0.1610114145832905
2,monthly_rolling_12m,month,2024-12,366,31,1.2828170956720062,1.5337815942236668,-1.7996768118970903
2,monthly_rolling_12m,month,2025-01,366,31,1.2828184418641788,1.6486263180812657,-1.6467462010214757
2,monthly_rolling_12m,month,2025-02,366,28,0.6588446394961408,0.8228376923942547,-0.024821423529551634
2,monthly_rolling_12m,month,2025-03,365,31,0.8591154007717013,1.0079157782816457,-1.0564400338729416
2,monthly_rolling_12m,month,2025-04,365,30,0.7192734696988514,0.8448129081814665,-1.203938805445274
2,monthly_rolling_12m,month,2025-05,365,31,0.8051608715274292,1.034445118129938,0.13471129293159945
2,monthly_rolling_12m,month,2025-06,365,30,0.9087388001041321,1.1049367612407281,-0.6283053329189474
2,monthly_rolling_12m,month,2025-07,365,31,0.9910345571134982,1.1409054629213355,-0.2102363869834758
2,monthly_rolling_12m,month,2025-08,365,31,0.8762046054512722,1.0655188155654385,0.3424859808496413
2,monthly_rolling_12m,month,2025-09,365,30,0.8241739308691903,1.0496467573498602,-0.2788012428341098
2,monthly_rolling_12m,month,2025-10,365,31,0.7269673050695113,0.908515374637472,-0.22966790484685506
2,monthly_rolling_12m,month,2025-11,365,14,0.6339586313477247,0.8546383323714372,-0.3378161771338346
3,never_retrain,year,2020,1796,366,0.7676344876798807,0.9486829563464879,0.523574492620495
3,never_retrain,year,2021,1796,365,0.8601921906027326,1.0764960284097356,0.421550215245294
3,never_retrain,year,2022,1796,365,0.8381156031101944,1.0483535397253219,0.20790084431630373
3,never_retrain,year,2023,1796,365,0.7511981252028256,0.9300181301362792,0.4480895198830278
3,never_retrain,year,2024,1796,366,0.8068162556960771,1.0155645269271436,0.5943507004470727
3,never_retrain,year,2025,1796,317,0.8186514198130416,1.004551621011444,0.4525015425511939
3,yearly_expanding,year,2020,1796,366,0.7676344876798812,0.9486829563464887,0.5235744926204944
3,yearly_expanding,year,2021,2162,365,0.840426524784853,1.0564092980702882,0.44293582453557956
3,yearly_expanding,year,2022,2527,365,0.8323679696213584,1.0392795729229583,0.2215534447896209
3,yearly_expanding,year,2023,2892,365,0.7733579110068398,0.9675552683234757,0.4026382989844982
3,yearly_expanding,year,2024,3257,366,0.8428866446511388,1.06111889221612,0.5571427301227831
3,yearly_expanding,year,2025,3623,317,0.7783937807254554,0.9782685894785926,0.4807761884924039
3,monthly_expanding,month,2016-01,335,31,1.1961818590241402,1.3006820063873734,-2.737114996671636
3,monthly_expanding,month,2016-02,366,29,0.7832867229641235,1.30093501585916,-0.4921846402258252
3,monthly_expanding,month,2016-03,395,31,0.3915388173823682,0.46624882848918264,0.05376465606077829
3,monthly_expanding,month,2016-04,426,30,1.2115390888303288,1.3287080419428716,-1.673641748391009
3,monthly_expanding,month,2016-05,456,31,0.9171387545728262,1.0722005172008087,0.5222122731367567
3,monthly_expanding,month,2016-06,487,30,0.8613712384860673,1.0700385640975891,0.3107866209700453
3,monthly_expanding,month,2016-07,517,31,0.6498484030142582,0.800306479748892,-0.19539975437651913
3,monthly_expanding,month,2016-08,548,31,0.5199958343234047,0.6251766263506626,0.03592703443551437
3,monthly_expanding,month,2016-09,579,30,0.9532660364616373,1.1495590824740372,-0.4400676551219833
3,monthly_expanding,month,2016-10,609,31,0.9013089201045964,1.092434495920408,-1.5392330865909711
3,monthly_expanding,month,2016-11,640,30,1.0781542680421277,1.160705086139477,0.07804931164949835
3,monthly_expanding,month,2016-12,670,31,1.0491886698508046,1.4088756871312555,-0.969722232522847
3,monthly_expanding,month,2017-01,701,31,0.7115491706156611,0.9420076533666469,-0.21187281244356138
3,monthly_expanding,month,2017-02,732,28,0.6229597278242246,0.7835090784568749,-0.26110207840657096
3,monthly_expanding,month,2017-03,760,31,0.7168584615664293,1.070824717711231,-0.22697429973827576
3,monthly_expanding,month,2017-04,791,30,0.8111158246326694,0.9444717232470047,-0.5679852979665436
3,monthly_expanding,month,2017-05,821,31,0.9240076252663314,1.1521277912055383,-1.2267742691489962
3,monthly_expanding,month,2017-06,852,30,0.8498853029189566,1.0174145933630883,-0.05261760274488525
3,monthly_expanding,month,2017-07,882,31,0.9317077496527609,1.153549172284245,-0.2312292665801139
3,monthly_expanding,month,2017-08,913,31,0.7622134612785854,0.9522406205318271,-0.20762559052994334
3,monthly_expanding,month,2017-09,944,30,0.959168948010829,1.2398121507474171,-0.05459731073856
3,monthly_expanding,month,2017-10,974,31,0.7779164444914459,0.9411611470664979,-0.37522814446730424
3,monthly_expanding,month,2017-11,1005,30,0.8986882301798615,1.2021831802516993,-0.12620346937736437
3,monthly_expanding,month,2017-12,1035,31,1.2403530304055923,1.7042877142392983,-0.37231558441098844
3,monthly_expanding,month,2018-01,1066,31,0.602769990388861,0.8420034075362823,-0.34872103592704384
3,monthly_expanding,month,2018-02,1097,28,0.8936330162377774,1.084493331517545,0.44381488517970524
3,monthly_expanding,month,2018-03,1125,31,0.6583878377004008,0.7634369459175384,-1.3242815484547044
3,monthly_expanding,month,2018-04,1156,30,0.5342546529050958,0.6686454067129518,-0.19883807629154848
3,monthly_expanding,month,2018-05,1186,31,1.0591380657682887,1.244144376524884,-0.2618568386571467
3,monthly_expanding,month,2018-06,1217,30,0.6974701224670906,0.8977777080334279,-0.11019946699966332
3,monthly_expanding,month,2018-07,1247,31,0.5763579327431947,0.734519126435017,0.052074865507522716
3,monthly_expanding,month,2018-08,1278,31,0.8337125783586951,1.0521326129771713,-0.042583692925883154
3,monthly_expanding,month,2018-09,1309,30,0.8216108771948406,1.0124596026498338,-0.4711875525013536
3,monthly_expanding,month,2018-10,1339,31,0.8818026577116105,1.0908969189547375,-0.40811630471241234
3,monthly_expanding,month,2018-11,1370,30,1.1773980852471888,1.5095264442421208,-0.3532723679457017
3,monthly_expanding,month,2018-12,1400,31,0.41496394410924514,0.5921075106052597,0.6544357389334481
3,monthly_expanding,month,2019-01,1431,31,0.8148314479852988,1.008977797297711,-0.6561700701137447
3,monthly_expanding,month,2019-02,1462,28,0.43111938812569633,0.5595807975336171,-0.5720699569108181
3,monthly_expanding,month,2019-03,1490,31,0.46397172733306563,0.5534124087118303,0.41658549864078465
3,monthly_expanding,month,2019-04,1521,30,0.6448276856431978,0.8935719815917623,0.032820826560549965
3,monthly_expanding,month,2019-05,1551,31,1.1072315576604113,1.359748860711847,-0.22442300715512387
3,monthly_expanding,month,2019-06,1582,30,0.7046493531119297,0.9251849171183038,-0.28352285534302313
3,monthly_expanding,month,2019-07,1612,31,0.82175404908559,1.011822616371411,0.1711255524712625
3,monthly_expanding,month,2019-08,1643,31,0.830049888597629,1.0104364777510353,0.01956194174042092
3,monthly_expanding,month,2019-09,1674,30,0.8897635453315916,1.064569195547621,-0.21085618369582804
3,monthly_expanding,month,2019-10,1704,31,0.7395942038977225,0.8656365879840561,-0.393495938270896
3,monthly_expanding,month,2019-11,1735,30,0.9319806742382079,1.3619590511382702,-0.4021360035608681
3,monthly_expanding,month,2019-12,1765,31,0.994979963126523,1.2141322467307938,0.016491102929744872
